7.910,0.000,1.000
7.930,2.000,2.000
7.950,1.000,1.000
7.970,0.000,1.000
7.990,0.000,1.000
8.010,0.000,7.000
8.030,1.000,1.000
8.050,1.000,5.000
8.070,0.000,1.000
8.090,0.000,3.000
8.110,1.000,0.000
8.130,2.000,4.000
8.150,2.000,1.000
8.170,0.000,1.000
8.190,1.000,0.000
8.210,4.000,8.000
8.230,2.000,2.000
8.250,2.000,2.000
8.270,1.000,1.000
8.290,0.000,2.000
8.310,0.000,0.000
8.330,1.000,4.000
8.350,1.000,5.000
8.370,2.000,5.000
8.390,0.000,1.000
8.410,0.000,1.000
8.430,0.000,2.000
8.450,0.000,2.000
8.470,1.000,1.000
8.490,1.000,3.000
8.510,0.000,2.000
8.530,1.000,0.000
8.550,1.000,0.000
8.570,1.000,0.000
8.590,1.000,3.000
8.610,3.000,2.000
8.630,1.000,2.000
8.650,1.000,1.000
8.670,1.000,0.000
8.690,1.000,2.000
8.710,2.000,0.000
8.730,0.000,0.000
8.750,1.000,0.000
8.770,0.000,0.000
8.790,1.000,5.000
8.810,1.000,3.000
8.830,1.000,0.000
8.850,2.000,1.000
8.870,3.000,0.000
8.890,3.000,1.000
8.910,3.000,6.000
8.930,0.000,1.000
8.950,0.000,0.000
8.970,1.000,2.000
8.990,1.000,0.000
9.010,0.000,1.000
9.030,0.000,2.000
9.050,0.000,0.000
9.070,0.000,0.000
9.090,0.000,0.000
9.110,2.000,0.000
9.130,0.000,2.000
9.150,1.000,3.000
9.170,2.000,3.000
9.190,1.000,0.000
9.210,1.000,0.000
9.230,1.000,1.000
9.250,1.000,2.000
9.270,0.000,1.000
9.290,0.000,1.000
9.310,0.000,1.000
9.330,1.000,0.000
9.350,1.000,1.000
9.370,0.000,0.000
9.390,0.000,3.000
9.410,2.000,0.000
9.430,1.000,2.000
9.450,0.000,4.000
9.470,0.000,5.000
9.490,1.000,1.000
9.510,1.000,0.000
9.530,1.000,0.000
9.550,1.000,0.000
9.570,2.000,0.000
9.590,1.000,1.000
9.610,1.000,1.000
9.630,0.000,0.000
9.650,0.000,1.000
9.670,1.000,2.000
9.690,0.000,2.000
9.710,0.000,0.000
9.730,1.000,0.000
9.750,2.000,0.000
9.770,0.000,0.000
9.790,0.000,2.000
9.810,0.000,0.000
9.830,0.000,0.000
9.850,0.000,0.000
9.870,0.000,3.000
9.890,0.000,0.000
9.910,0.000,0.000
9.930,0.000,0.000
9.950,0.000,0.000
9.970,0.000,0.000
9.990,0.000,0.000
