8.610,14.000,22.000
8.630,25.000,27.000
8.650,15.000,24.000
8.670,28.000,27.000
8.690,15.000,33.000
8.710,17.000,22.000
8.730,15.000,33.000
8.750,23.000,15.000
8.770,18.000,20.000
8.790,21.000,18.000
8.810,20.000,23.000
8.830,24.000,19.000
8.850,10.000,19.000
8.870,15.000,29.000
8.890,13.000,30.000
8.910,16.000,20.000
8.930,19.000,18.000
8.950,16.000,16.000
8.970,25.000,16.000
8.990,21.000,16.000
9.010,23.000,14.000
9.030,23.000,15.000
9.050,23.000,25.000
9.070,22.000,22.000
9.090,13.000,22.000
9.110,13.000,22.000
9.130,21.000,28.000
9.150,29.000,16.000
9.170,29.000,21.000
9.190,13.000,33.000
9.210,17.000,26.000
9.230,19.000,15.000
9.250,17.000,11.000
9.270,19.000,19.000
9.290,20.000,21.000
9.310,20.000,16.000
9.330,22.000,22.000
9.350,14.000,23.000
9.370,17.000,17.000
9.390,18.000,16.000
9.410,20.000,16.000
9.430,22.000,17.000
9.450,25.000,17.000
9.470,16.000,10.000
9.490,13.000,11.000
9.510,15.000,31.000
9.530,17.000,16.000
9.550,20.000,13.000
9.570,19.000,19.000
9.590,21.000,17.000
9.610,22.000,17.000
9.630,17.000,22.000
9.650,15.000,19.000
9.670,16.000,14.000
9.690,20.000,27.000
9.710,13.000,24.000
9.730,19.000,24.000
9.750,20.000,23.000
9.770,13.000,14.000
9.790,17.000,24.000
9.810,25.000,26.000
9.830,21.000,13.000
9.850,12.000,5.000
9.870,10.000,24.000
9.890,13.000,13.000
9.910,12.000,2.000
9.930,14.000,0.000
9.950,17.000,0.000
9.970,12.000,0.000
9.990,0.000,0.000
