1	4	18
3	1	5
5	3	10
7	17	5
9	32	5
11	45	10
13	45	9
15	48	6
17	24	10
19	33	120
21	17	406
23	20	763
25	10	851
27	8	668
29	7	358
31	4	177
33	8	53
35	8	40
37	8	27
39	7	44
41	10	51
43	6	41
45	4	56
47	5	57
49	4	56
51	5	52
53	10	46
55	15	52
57	14	57
59	13	79
61	8	87
63	21	78
65	15	66
67	16	120
69	22	106
71	12	131
73	15	195
75	101	268
77	174	270
79	181	186
81	137	125
83	126	92
85	131	66
87	118	38
89	101	27
91	107	24
93	115	11
95	86	15
97	107	26
99	113	34
101	98	22
103	85	27
105	96	17
107	88	27
109	117	28
111	124	27
113	109	28
115	87	21
117	118	33
119	112	32
121	123	18
123	138	29
125	107	32
127	115	34
129	111	27
131	119	32
133	105	35
135	117	36
137	93	35
139	115	33
141	98	18
143	136	50
145	91	40
147	130	38
149	84	39
151	111	29
153	97	36
155	91	41
157	88	28
159	114	40
161	74	36
163	95	30
165	69	33
167	81	33
169	83	19
171	77	28
173	85	31
175	81	17
177	90	31
179	74	27
181	64	24
183	62	30
185	78	23
187	64	29
189	61	27
191	64	40
193	61	19
195	50	19
197	56	25
199	75	16
201	68	12
203	55	11
205	62	12
207	68	12
209	52	20
211	43	9
213	56	12
215	57	16
217	63	14
219	49	16
221	42	6
223	37	13
225	65	8
227	60	4
229	61	10
231	42	10
233	48	10
235	53	9
237	46	6
239	52	18
241	45	13
243	48	14
245	55	6
247	54	12
249	39	23
251	58	24
253	75	19
255	73	21
257	57	16
259	70	19
261	63	34
263	62	29
265	71	25
267	57	40
269	75	44
271	91	28
273	75	31
275	100	40
277	74	43
279	62	30
281	56	28
283	53	33
285	68	38
287	51	50
289	54	33
291	50	36
293	57	40
295	75	39
297	60	36
299	61	26
301	80	16
303	68	21
305	78	22
307	71	15
309	82	23
311	90	25
313	87	26
315	89	40
317	99	34
319	84	41
321	96	38
323	121	62
325	101	70
327	108	69
329	119	87
331	132	68
333	141	75
335	99	127
337	126	92
339	115	80
341	93	80
343	99	56
345	112	70
347	99	66
349	94	59
351	85	59
353	61	49
355	52	43
357	57	44
359	62	36
361	52	24
363	34	17
365	38	26
367	30	25
369	21	16
371	26	17
373	31	20
375	12	13
377	10	10
379	17	10
381	9	9
383	10	6
385	18	13
387	12	0
389	12	0
391	5	2
393	2	2
395	9	1
397	12	3
399	15	2
401	4	3
403	10	2
405	14	6
407	11	0
409	13	1
411	9	0
413	6	2
415	8	4
417	9	2
419	4	0
421	5	0
423	13	5
425	3	0
427	4	1
429	7	7
431	1	4
433	13	4
435	4	0
437	10	2
439	7	1
441	6	2
443	9	1
445	7	0
447	8	0
449	5	0
451	6	0
453	12	2
455	11	0
457	8	1
459	7	0
461	3	1
463	12	0
465	6	0
467	5	2
469	0	2
471	5	0
473	4	1
475	9	3
477	6	2
479	7	0
481	8	6
483	7	0
485	7	0
487	11	0
489	11	0
491	3	2
493	5	0
495	8	3
497	3	1
499	6	0
501	1	2
503	6	0
505	8	0
507	4	0
509	3	0
511	5	0
513	3	2
515	8	2
517	3	2
519	3	1
521	0	1
523	5	2
525	9	0
527	4	3
529	3	0
531	1	0
533	1	4
535	4	2
537	4	0
539	1	0
541	2	0
543	7	2
545	5	2
547	6	0
549	6	0
551	9	0
553	2	2
555	5	0
557	1	0
559	4	0
561	5	0
563	7	0
565	8	0
567	5	0
569	0	0
571	9	0
573	9	0
575	4	0
577	11	3
579	8	1
581	9	0
583	9	0
585	11	0
587	9	0
589	10	0
591	12	0
593	19	0
595	15	2
597	6	2
599	5	0
601	4	0
603	9	0
605	14	0
607	17	0
609	10	0
611	14	0
613	21	0
615	15	0
617	11	0
619	13	2
621	19	0
623	12	0
