0.010,0.000,0.000
0.030,0.000,0.000
0.050,1.000,0.000
0.070,0.000,0.000
0.090,2.000,0.000
0.110,0.000,0.000
0.130,1.000,0.000
0.150,2.000,0.000
0.170,0.000,0.000
0.190,0.000,0.000
0.210,1.000,0.000
0.230,2.000,0.000
0.250,3.000,0.000
0.270,0.000,2.000
0.290,0.000,0.000
0.310,0.000,0.000
0.330,1.000,0.000
0.350,0.000,0.000
0.370,0.000,0.000
0.390,0.000,0.000
0.410,0.000,0.000
0.430,0.000,0.000
0.450,2.000,0.000
0.470,0.000,2.000
0.490,0.000,0.000
0.510,0.000,0.000
0.530,0.000,0.000
0.550,0.000,0.000
0.570,4.000,0.000
0.590,0.000,0.000
0.610,0.000,0.000
0.630,0.000,2.000
0.650,0.000,0.000
0.670,0.000,0.000
0.690,1.000,0.000
0.710,0.000,0.000
0.730,0.000,0.000
0.750,0.000,0.000
0.770,1.000,2.000
0.790,1.000,2.000
0.810,2.000,0.000
0.830,0.000,2.000
0.850,0.000,0.000
0.870,0.000,0.000
0.890,2.000,0.000
0.910,1.000,2.000
0.930,1.000,0.000
0.950,0.000,2.000
0.970,1.000,0.000
0.990,1.000,0.000
1.010,0.000,0.000
1.030,2.000,4.000
1.050,4.000,2.000
1.070,2.000,0.000
1.090,3.000,1.000
1.110,2.000,1.000
1.130,3.000,4.000
1.150,0.000,4.000
1.170,0.000,7.000
1.190,1.000,3.000
1.210,1.000,4.000
1.230,0.000,0.000
1.250,1.000,2.000
1.270,7.000,4.000
1.290,0.000,0.000
1.310,0.000,6.000
1.330,2.000,6.000
1.350,0.000,6.000
1.370,0.000,8.000
1.390,0.000,0.000
1.410,2.000,2.000
1.430,0.000,4.000
1.450,4.000,4.000
1.470,2.000,2.000
1.490,0.000,6.000
1.510,1.000,2.000
1.530,3.000,8.000
1.550,3.000,8.000
1.570,2.000,6.000
1.590,4.000,3.000
1.610,5.000,9.000
1.630,4.000,2.000
1.650,1.000,2.000
1.670,2.000,4.000
1.690,5.000,6.000
1.710,1.000,6.000
1.730,6.000,4.000
1.750,5.000,2.000
1.770,0.000,4.000
1.790,0.000,8.000
1.810,4.000,10.000
1.830,4.000,8.000
1.850,4.000,3.000
1.870,2.000,9.000
1.890,1.000,13.000
