0.1577685,0.0000000
0.2632138,0.0196000
0.2632589,0.0392000
0.2630367,0.0588000
0.2631375,0.0784000
0.2634003,0.0980000
0.2632652,0.1176000
0.2635592,0.1372000
0.2635861,0.1568000
0.2632091,0.1764000
0.2634804,0.1960000
0.2637093,0.2156000
0.2635953,0.2352000
0.2638248,0.2548000
0.2639129,0.2744000
0.2639436,0.2940000
0.2639679,0.3136000
0.2639881,0.3332000
0.2639879,0.3528000
0.2639704,0.3724000
0.2639735,0.3920000
0.2639706,0.4116000
0.2639740,0.4312000
0.2640180,0.4508000
0.2640620,0.4704000
0.2641068,0.4900000
0.2641437,0.5096000
0.2641890,0.5292000
0.2641318,0.5488000
0.2640999,0.5684000
0.2642287,0.5880000
0.2642290,0.6076000
0.2640846,0.6272000
0.2642953,0.6468000
0.2643063,0.6664000
0.2641633,0.6860000
0.2643913,0.7056000
0.2644142,0.7252000
0.2644143,0.7448000
0.2644203,0.7644000
0.2644168,0.7840000
0.2644347,0.8036000
0.2642182,0.8232000
0.2641987,0.8428000
0.2641111,0.8624000
0.2645118,0.8820000
0.2645866,0.9016000
0.2645393,0.9212000
0.2645524,0.9408000
0.2644869,0.9604000
0.2645175,0.9800000
0.2645419,0.9996000
0.2645743,1.0192000
0.2645883,1.0388000
0.2646121,1.0584000
0.2645862,1.0780000
0.2645964,1.0976000
0.2645906,1.1172000
0.2646013,1.1368000
0.2646143,1.1564000
0.2646269,1.1760000
0.2646340,1.1956000
0.2645185,1.2152000
0.2647227,1.2348000
0.2647209,1.2544000
0.2645279,1.2740000
0.2646298,1.2936000
0.2646970,1.3132000
0.2647717,1.3328000
0.2647949,1.3524000
0.2648820,1.3720000
0.2648902,1.3916000
0.2648454,1.4112000
0.2648580,1.4308000
0.2649729,1.4504000
0.2649711,1.4700000
0.2649667,1.4896000
0.2649403,1.5092000
0.2648540,1.5288000
0.2650753,1.5484000
0.2649219,1.5680000
0.2650250,1.5876000
0.2652320,1.6072000
0.2650280,1.6268000
0.2652422,1.6464000
0.2652900,1.6660000
0.2653372,1.6856000
0.2653586,1.7052000
0.2653568,1.7248000
0.2653192,1.7444000
0.2652729,1.7640000
0.2651423,1.7836000
0.2653470,1.8032000
0.2653999,1.8228000
0.2653890,1.8424000
0.2652381,1.8620000
0.2654624,1.8816000
0.2655433,1.9012000
0.2656266,1.9208000
0.2656198,1.9404000
0.2656402,1.9600000
0.2655826,1.9796000
0.2655461,1.9992000
0.2653963,2.0188000
0.2655303,2.0384000
0.2653943,2.0580000
0.2655644,2.0776000
0.2656932,2.0972000
0.2656112,2.1168000
0.2652946,2.1364000
0.2655622,2.1560000
0.2655446,2.1756000
0.2656979,2.1952000
0.2657460,2.2148000
0.2657402,2.2344000
0.2657664,2.2540000
0.2657957,2.2736000
0.2657703,2.2932000
0.2657689,2.3128000
